,0,1
0,-0.17749657798985585,0.9304962660386675
1,1.9774240587199148,1.7661552934856464
2,1.8000237939203405,1.7003427971853735
3,-0.7708368567582637,2.3591634832746786
4,-0.3080090137780034,1.594063156240643
5,0.6147214057742915,2.434898235370948
6,1.0909431010351123,2.216634021089654
7,-0.83488954133101,2.358688750248904
8,2.479464994607871,1.334189672185075
9,1.1992659741742953,1.8268139228780294
10,2.185061835186317,0.822687496928319
11,1.6842320260659658,1.041131097355358
12,1.1462113486795387,2.0704852679270136
13,1.3559694517920446,0.5680249816835929
14,1.3852074804225691,1.8260723848465799
15,1.8672921665526914,1.1869269902115138
16,0.31227375601052365,2.24605353229805
17,-0.08183483649778811,1.700655112374142
18,0.9048447162452653,2.6068301607341056
19,-0.43586089762855607,2.015141400218766
20,0.8144119636882039,2.1354678438212744
21,3.1087431161656847,2.2678650436499543
22,-0.25574216945007544,1.7128114560673708
23,1.8866302705309965,2.720895134840622
24,2.295035469724569,3.8926775871826447
25,-0.11415626240260135,0.8559335743499961
26,1.697035367840272,3.4771779882342826
27,1.8385577515397538,0.9266721259907292
28,1.6029880716569926,1.301843598872432
29,1.1380321501574726,2.829550071364288
30,0.57002737933431,1.82202468986641
31,0.25130171896241515,1.3222504816438538
32,-0.3983307826628607,1.984344997008686
33,1.6291326039770662,0.8816818237799029
34,3.105035853801515,1.7400063297411137
35,-0.005668735947146342,1.120390406582787
36,1.3686655716305716,2.1396443764353963
37,2.6983996124810683,3.549323823792247
38,2.0017083780279323,1.0986231390121226
39,2.4362770838317953,1.4376947562715423
40,-0.3099693757090294,0.9125644420984649
41,0.085281478474863,1.722860964695665
42,2.0623580346432986,1.603515287454767
43,1.6102698433368947,2.068993077936324
44,1.3987591410015345,0.6929503354994611
45,1.6841719521215748,1.0549907580303004
46,0.6032636952024525,2.1862505642408894
47,-0.8009040540807353,1.8987399878873554
48,2.286229055698735,2.0048519889470047
49,-1.0810773756163856,2.775077844910318
50,0.6731464992893574,1.0837445325462065
51,2.969705764781014,2.123229129246613
52,0.6795066838796897,2.098642739513909
53,-0.44781176609408013,3.184203720390455
54,-0.5003385420029125,2.021055306383068
55,1.8530711770600947,3.6661249563419993
56,1.7218642368577772,1.7805587417298834
57,2.2503348318788525,3.121431119277734
58,0.313569079609217,1.351279486529371
59,-0.2841069052814207,1.8572730448047552
60,2.129156564328551,2.584631266530067
61,1.5764227031029465,2.019872822311515
62,-1.078195491779146,1.4014740505323453
63,1.1976811880395666,2.402490745788781
64,1.3769011213670639,1.1498584157984593
65,-1.6600648846990849,1.463134737166496
66,1.2439001149222038,1.460046281048402
67,1.8792230470465596,1.7226231417045332
68,2.908507911078423,2.9415914507372634
69,-0.48122612916294794,1.7914376199084705
70,2.437430404747939,1.3453533145952932
71,2.565798740945202,0.9933435817717287
72,2.448992408843662,2.4907272674909597
73,0.46034246881158336,0.6840261153626066
74,-0.39068268036570386,2.132233005519266
75,-1.2667659441595676,1.1560638132394097
76,1.4188269388511645,2.5715452676876254
77,-0.5676043617011624,0.9901022939191342
78,-1.8017374470702352,1.2314913235323917
79,0.18035906060522677,1.255877974195551
80,2.852717658438678,1.8452056050559669
81,1.8458872340579413,1.1508373341628908
82,2.233285696103223,3.152813902136283
83,-0.5501804398209573,1.081691471630427
84,-0.7908902086462197,1.6508552139868806
85,-0.1319932910875936,1.9400779565060242
86,0.7025725688316544,1.3570129616004984
87,0.27672154685873107,2.6729866818015555
88,0.6102158686229844,2.165148599216429
89,-0.530003675411888,2.019431636896687
90,1.8372788777639675,2.111012897719438
91,0.2841601916945833,2.6449296372611846
92,1.8968837894412718,2.2604469304724004
93,2.068136134818725,2.6101669046051574
94,-1.7227412675636067,1.27907652155484
95,2.632381606575673,1.2713050760284923
96,-0.0402557387895528,1.7827080971723568
97,-0.7874531842525254,1.4003568848786787
98,2.7024411564736015,1.5874435801318012
99,1.290969301992858,2.7519367300551325
