,0,1
0,-0.3828911738602102,-0.09084004237811005
1,-0.020962290601187344,-0.4778741558510644
2,-0.3961159621497808,-1.2894269424127711
3,-0.6181301837811659,-0.0638371502267106
4,0.7034783759088519,-0.1870383680999883
5,-0.4597046341500667,0.6947746536502913
6,-0.4509168151319991,-0.7157052357026995
7,-0.45562004478372686,-0.13406015612956912
8,-0.2651390428962208,0.40812871348811985
9,-0.15474647887981452,0.41406973305045425
10,0.2312059976302998,-0.5327589929312031
11,0.15623875386673425,-0.867808795914638
12,0.5164754088213728,0.4894099515623507
13,0.6870700669548218,-0.023341292713496165
14,0.5475986850653907,-0.16482372881636392
15,-0.3217957207127716,-0.8055353563951547
16,-1.0747863918525462,-0.7333620008863706
17,0.7675845492733637,-0.4349878312955713
18,-0.47475234369633545,-0.33813186010578744
19,0.1542065566257118,1.0730603182233371
20,0.659166959340086,0.20773634136689567
21,-0.7779500271637578,0.13265549856712405
22,0.4702545410708355,-0.3122874753919116
23,-0.042467990887860844,0.26555446062951643
24,-0.7240595430250985,0.4880718549196249
25,-0.36960005491802106,-1.065140282112973
26,0.17833327382491415,-0.497189724153127
27,-0.9392786432969638,-0.4195163753548515
28,0.5091415177797766,-0.709774667513856
29,-0.05569852006012617,-0.8216260724131693
30,-0.11214578925342439,0.7219704398744609
31,0.8046392140975882,-0.15221295520700764
32,0.08261487280609237,-0.11749020975785346
33,0.2034954115001689,-0.3739678935557312
34,0.1386469331887234,-0.23905642133907568
35,0.3278530715455695,-1.0076903733344404
36,0.8894406123385017,-0.3911762808785548
37,-0.05837947262909021,0.28487038674768583
38,-1.067365296106876,0.2204005982162877
39,-0.6007134457729655,-0.6954518933410471
40,-0.03972324037760179,-0.409360559363557
41,0.3974208510485954,0.20621162362126627
42,-0.36941153671892757,0.0129811032682903
43,0.03573702759174757,0.46666228724398856
44,-0.5681499890870698,-0.4128841892948302
45,0.410472991409702,-0.7364086765512785
46,0.8824970659226715,-0.6900440415525347
47,0.06579821735790392,-0.5045839482894733
48,-0.7573722298764056,-0.07240280057904844
49,0.18316966141769753,0.08722006644173715
50,0.6724831385082246,-0.41892665088451797
51,0.25898723139363844,0.3968864517685565
52,-1.131298296892088,0.48106140059772023
53,1.059284404233769,0.6449028673879387
54,0.41019662689997294,0.38790198329122616
55,0.9514202917293155,-0.04089982645716697
56,-0.6049298779492367,0.4395090642176295
57,0.233147615777319,-0.8178571103935093
58,0.9106733145141467,0.30702075423078923
59,-0.45026471820931097,-0.03724103905968393
60,-0.813961210610398,-0.6473395934969226
61,-0.23191338446183207,0.5053399243940082
62,-0.597609825001288,0.2802316809234397
63,0.7396016572034365,-0.8427028053995543
64,0.5729465935036954,-0.311989276155097
65,0.24821132547686414,-0.5478450903300359
66,0.5212780193736285,0.9410800532390149
67,0.33973198426181295,0.10609978464374031
68,1.0533903575340164,-0.021975928620292025
69,0.013274658680419826,-0.6337950167400367
70,0.24225890224575336,0.4903206374725526
71,-0.8926661173065931,0.6345075979165555
72,0.16725660369379786,0.23548461612261667
73,-0.05611704670612876,0.38834099212524015
74,0.8469548600275456,0.814358109812106
75,0.2997619526162535,-0.0794303073527122
76,-0.14047620434607405,0.7248603242634668
77,-0.05482024060525881,0.1841732833343767
78,-0.24643884474325062,-0.43283336770228154
79,-0.23460645408786962,0.6409441977220394
80,-1.1318489313792643,-0.619649423721805
81,-0.9241382098445176,-0.45302089197730155
82,0.22257450462818917,0.7705259659342518
83,-0.6945376523420367,0.5301414731009287
84,-1.0362508995101394,0.7733996472325202
85,0.5188058511368855,0.3015223208297168
86,-0.7742954098262426,0.02553766931152209
87,0.7146832644296318,0.5686901478327924
88,-0.33875273780783355,0.4682606327836119
89,-0.3474924425636272,0.13441417612903897
90,1.1298079636035776,0.042819362603102304
91,-0.38308979372648444,0.7911681228258918
92,-0.07425140597242434,0.21846249828330105
93,-0.4494520248082683,-0.05722265738641827
94,0.8578328755550748,0.6377888778176595
95,-0.4748620338912356,-0.22498112207930748
96,0.12627243323654763,0.8697841238487513
97,-0.6473645756890736,-0.3634243739531915
98,0.4744045874153203,1.0110158458654797
99,-0.38565772128025644,-0.8103118329773688
